"filename", "language", "PHP", "XML", "JavaScript", "CSS", "Less", "SCSS", "Batch", "Shell Script", "comment", "blank", "total"
"/var/www/html/sag/css/bootstrap-datepicker.standalone.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 9
"/var/www/html/sag/css/bootstrap-datetimepicker.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"/var/www/html/sag/css/css/bootstrap-grid.css", "CSS", 0, 0, 0, 1473, 0, 0, 0, 0, 7, 87, 1567
"/var/www/html/sag/css/css/bootstrap-grid.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 7
"/var/www/html/sag/css/css/bootstrap-reboot.css", "CSS", 0, 0, 0, 277, 0, 0, 0, 0, 8, 57, 342
"/var/www/html/sag/css/css/bootstrap-reboot.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 8
"/var/www/html/sag/css/css/bootstrap.css", "CSS", 0, 0, 0, 7361, 0, 0, 0, 0, 7, 1006, 8374
"/var/www/html/sag/css/css/bootstrap.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 7
"/var/www/html/sag/css/general.css", "CSS", 0, 0, 0, 118, 0, 0, 0, 0, 10, 10, 138
"/var/www/html/sag/css/general.old.w.css", "CSS", 0, 0, 0, 118, 0, 0, 0, 0, 10, 10, 138
"/var/www/html/sag/css/jstree_themes/default-dark/style.css", "CSS", 0, 0, 0, 1088, 0, 0, 0, 0, 17, 1, 1106
"/var/www/html/sag/css/jstree_themes/default-dark/style.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/var/www/html/sag/css/jstree_themes/default/style.css", "CSS", 0, 0, 0, 1044, 0, 0, 0, 0, 17, 1, 1062
"/var/www/html/sag/css/jstree_themes/default/style.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/var/www/html/sag/css/validationEngine.jquery.css", "CSS", 0, 0, 0, 150, 0, 0, 0, 0, 1, 32, 183
"/var/www/html/sag/encuestas/css/bootstrap-datepicker.standalone.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 9
"/var/www/html/sag/encuestas/css/bootstrap-datetimepicker.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"/var/www/html/sag/encuestas/css/css/bootstrap-grid.css", "CSS", 0, 0, 0, 1473, 0, 0, 0, 0, 7, 87, 1567
"/var/www/html/sag/encuestas/css/css/bootstrap-grid.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 7
"/var/www/html/sag/encuestas/css/css/bootstrap-reboot.css", "CSS", 0, 0, 0, 277, 0, 0, 0, 0, 8, 57, 342
"/var/www/html/sag/encuestas/css/css/bootstrap-reboot.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 8
"/var/www/html/sag/encuestas/css/css/bootstrap.css", "CSS", 0, 0, 0, 7361, 0, 0, 0, 0, 7, 1006, 8374
"/var/www/html/sag/encuestas/css/css/bootstrap.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 7
"/var/www/html/sag/encuestas/css/general.css", "CSS", 0, 0, 0, 107, 0, 0, 0, 0, 9, 8, 124
"/var/www/html/sag/encuestas/css/jstree_themes/default-dark/style.css", "CSS", 0, 0, 0, 1088, 0, 0, 0, 0, 17, 1, 1106
"/var/www/html/sag/encuestas/css/jstree_themes/default-dark/style.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/var/www/html/sag/encuestas/css/jstree_themes/default/style.css", "CSS", 0, 0, 0, 1044, 0, 0, 0, 0, 17, 1, 1062
"/var/www/html/sag/encuestas/css/jstree_themes/default/style.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/var/www/html/sag/encuestas/css/validationEngine.jquery.css", "CSS", 0, 0, 0, 150, 0, 0, 0, 0, 1, 32, 183
"/var/www/html/sag/encuestas/encuesta/cerrar.php", "PHP", 145, 0, 0, 0, 0, 0, 0, 0, 6, 41, 192
"/var/www/html/sag/encuestas/encuesta/index.php", "PHP", 305, 0, 0, 0, 0, 0, 0, 0, 15, 75, 395
"/var/www/html/sag/encuestas/imagenes/3.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/var/www/html/sag/encuestas/imagenes/4.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/var/www/html/sag/encuestas/imagenes/5.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/var/www/html/sag/encuestas/js/bootstrap-datepicker.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 7, 0, 9
"/var/www/html/sag/encuestas/js/bootstrap-datetimepicker.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2
"/var/www/html/sag/encuestas/js/general.js", "JavaScript", 0, 0, 2555, 0, 0, 0, 0, 0, 259, 724, 3538
"/var/www/html/sag/encuestas/js/jquery.validationEngine-es.js", "JavaScript", 0, 0, 153, 0, 0, 0, 0, 0, 13, 6, 172
"/var/www/html/sag/encuestas/js/jquery.validationEngine.js", "JavaScript", 0, 0, 1294, 0, 0, 0, 0, 0, 596, 192, 2082
"/var/www/html/sag/encuestas/js/jquery3.3.1/jquery-3.3.1.js", "JavaScript", 0, 0, 6689, 0, 0, 0, 0, 0, 1725, 1951, 10365
"/var/www/html/sag/encuestas/js/jquery3.3.1/jquery-3.3.1.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"/var/www/html/sag/encuestas/js/js/bootstrap.bundle.js", "JavaScript", 0, 0, 3916, 0, 0, 0, 0, 0, 1337, 1035, 6288
"/var/www/html/sag/encuestas/js/js/bootstrap.bundle.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 7
"/var/www/html/sag/encuestas/js/js/bootstrap.js", "JavaScript", 0, 0, 2769, 0, 0, 0, 0, 0, 344, 738, 3851
"/var/www/html/sag/encuestas/js/js/bootstrap.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 7
"/var/www/html/sag/encuestas/js/jstree.js", "JavaScript", 0, 0, 5569, 0, 0, 0, 0, 0, 2069, 143, 7781
"/var/www/html/sag/encuestas/js/popper.js", "JavaScript", 0, 0, 1155, 0, 0, 0, 0, 0, 994, 300, 2449
"/var/www/html/sag/encuestas/js/popper.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 5
"/var/www/html/sag/encuestas/models/Encuesta.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 22, 26, 88
"/var/www/html/sag/encuestas/models/Preguntas.php", "PHP", 67, 0, 0, 0, 0, 0, 0, 0, 28, 31, 126
"/var/www/html/sag/encuestas/php/1786608.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/var/www/html/sag/encuestas/php/4.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/var/www/html/sag/encuestas/php/conectar.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 1, 10, 34
"/var/www/html/sag/encuestas/php/encuesta_buscar_orden_registro.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11
"/var/www/html/sag/encuestas/php/encuesta_guardar_respuesta.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11
"/var/www/html/sag/encuestas/php/excel_genera.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/var/www/html/sag/encuestas/php/preguntas_buscar.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"/var/www/html/sag/encuestas/php/preguntas_buscar_id.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/var/www/html/sag/encuestas/php/preguntas_guardar.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/var/www/html/sag/encuestas/t.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/css/font-awesome.css", "CSS", 0, 0, 0, 2327, 0, 0, 0, 0, 10, 1, 2338
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/css/font-awesome.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 5
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/fonts/fontawesome-webfont.svg", "XML", 0, 2671, 0, 0, 0, 0, 0, 0, 0, 1, 2672
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/animated.less", "Less", 0, 0, 0, 0, 28, 0, 0, 0, 2, 5, 35
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/bordered-pulled.less", "Less", 0, 0, 0, 0, 17, 0, 0, 0, 3, 6, 26
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/core.less", "Less", 0, 0, 0, 0, 8, 0, 0, 0, 2, 3, 13
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/fixed-width.less", "Less", 0, 0, 0, 0, 4, 0, 0, 0, 2, 1, 7
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/font-awesome.less", "Less", 0, 0, 0, 0, 13, 0, 0, 0, 4, 2, 19
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/icons.less", "Less", 0, 0, 0, 0, 786, 0, 0, 0, 2, 2, 790
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/larger.less", "Less", 0, 0, 0, 0, 9, 0, 0, 0, 3, 2, 14
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/list.less", "Less", 0, 0, 0, 0, 16, 0, 0, 0, 2, 2, 20
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/mixins.less", "Less", 0, 0, 0, 0, 41, 0, 0, 0, 10, 10, 61
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/path.less", "Less", 0, 0, 0, 0, 11, 0, 0, 0, 3, 2, 16
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/rotated-flipped.less", "Less", 0, 0, 0, 0, 12, 0, 0, 0, 4, 5, 21
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/screen-reader.less", "Less", 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 6
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/stacked.less", "Less", 0, 0, 0, 0, 17, 0, 0, 0, 2, 2, 21
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/less/variables.less", "Less", 0, 0, 0, 0, 794, 0, 0, 0, 3, 4, 801
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_animated.scss", "SCSS", 0, 0, 0, 0, 0, 28, 0, 0, 2, 5, 35
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_bordered-pulled.scss", "SCSS", 0, 0, 0, 0, 0, 17, 0, 0, 3, 6, 26
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_core.scss", "SCSS", 0, 0, 0, 0, 0, 8, 0, 0, 2, 3, 13
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_fixed-width.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 2, 1, 7
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_icons.scss", "SCSS", 0, 0, 0, 0, 0, 786, 0, 0, 2, 2, 790
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_larger.scss", "SCSS", 0, 0, 0, 0, 0, 9, 0, 0, 3, 2, 14
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_list.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 0, 2, 2, 20
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_mixins.scss", "SCSS", 0, 0, 0, 0, 0, 41, 0, 0, 10, 10, 61
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_path.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 0, 3, 2, 16
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_rotated-flipped.scss", "SCSS", 0, 0, 0, 0, 0, 12, 0, 0, 4, 5, 21
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_screen-reader.scss", "SCSS", 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 6
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_stacked.scss", "SCSS", 0, 0, 0, 0, 0, 17, 0, 0, 2, 2, 21
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/_variables.scss", "SCSS", 0, 0, 0, 0, 0, 794, 0, 0, 3, 4, 801
"/var/www/html/sag/encuestas/vendor/font_awesome/font-awesome-4.7.0/scss/font-awesome.scss", "SCSS", 0, 0, 0, 0, 0, 13, 0, 0, 4, 2, 19
"/var/www/html/sag/encuestas/vendor/lib_mail/class.phpmailer.php", "PHP", 1362, 0, 0, 0, 0, 0, 0, 0, 754, 204, 2320
"/var/www/html/sag/encuestas/vendor/lib_mail/class.smtp.php", "PHP", 412, 0, 0, 0, 0, 0, 0, 0, 292, 110, 814
"/var/www/html/sag/encuestas/vendor/pdf/_class/exception.class.php", "PHP", 95, 0, 0, 0, 0, 0, 0, 0, 52, 21, 168
"/var/www/html/sag/encuestas/vendor/pdf/_class/locale.class.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 0, 45, 12, 96
"/var/www/html/sag/encuestas/vendor/pdf/_class/myPdf.class.php", "PHP", 790, 0, 0, 0, 0, 0, 0, 0, 478, 148, 1416
"/var/www/html/sag/encuestas/vendor/pdf/_class/parsingCss.class.php", "PHP", 1196, 0, 0, 0, 0, 0, 0, 0, 380, 236, 1812
"/var/www/html/sag/encuestas/vendor/pdf/_class/parsingHtml.class.php", "PHP", 306, 0, 0, 0, 0, 0, 0, 0, 143, 71, 520
"/var/www/html/sag/encuestas/vendor/pdf/_class/tcpdfConfig.php", "PHP", 67, 0, 0, 0, 0, 0, 0, 0, 139, 42, 248
"/var/www/html/sag/encuestas/vendor/pdf/_notes/dwsync.xml", "XML", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/2dbarcodes.php", "PHP", 60, 0, 0, 0, 0, 0, 0, 0, 88, 8, 156
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/barcodes.php", "PHP", 1592, 0, 0, 0, 0, 0, 0, 0, 348, 39, 1979
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/config/lang/bra.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 35, 8, 51
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/config/lang/eng.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 35, 8, 51
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/config/lang/ger.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 35, 8, 51
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/config/lang/ita.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 35, 8, 51
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/config/tcpdf_config.php", "PHP", 61, 0, 0, 0, 0, 0, 0, 0, 142, 42, 245
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/config/tcpdf_config_alt.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 0, 141, 40, 239
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/almohanad.php", "PHP", 102, 0, 0, 0, 0, 0, 0, 0, 0, 1, 103
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/arialunicid0.php", "PHP", 1749, 0, 0, 0, 0, 0, 0, 0, 14, 6, 1769
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/courier.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusans.php", "PHP", 517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 517
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusansb.php", "PHP", 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 504
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusansbi.php", "PHP", 458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 458
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusanscondensed.php", "PHP", 517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 517
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusanscondensedb.php", "PHP", 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 504
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusanscondensedbi.php", "PHP", 458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 458
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusanscondensedi.php", "PHP", 471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 471
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusansi.php", "PHP", 471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 471
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusansmono.php", "PHP", 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusansmonob.php", "PHP", 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusansmonobi.php", "PHP", 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavusansmonoi.php", "PHP", 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 262
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavuserif.php", "PHP", 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 313
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavuserifb.php", "PHP", 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavuserifbi.php", "PHP", 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavuserifcondensed.php", "PHP", 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 313
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavuserifcondensedb.php", "PHP", 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavuserifcondensedbi.php", "PHP", 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavuserifcondensedi.php", "PHP", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/dejavuserifi.php", "PHP", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freemono.php", "PHP", 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 348
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freemonob.php", "PHP", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freemonobi.php", "PHP", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freemonoi.php", "PHP", 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freesans.php", "PHP", 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 311
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freesansb.php", "PHP", 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freesansbi.php", "PHP", 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freesansi.php", "PHP", 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freeserif.php", "PHP", 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 504
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freeserifb.php", "PHP", 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 282
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freeserifbi.php", "PHP", 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/freeserifi.php", "PHP", 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/helvetica.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/helveticab.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/helveticabi.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/helveticai.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/hysmyeongjostdmedium.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 2, 3, 49
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/kozgopromedium.php", "PHP", 62, 0, 0, 0, 0, 0, 0, 0, 1, 3, 66
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/kozminproregular.php", "PHP", 61, 0, 0, 0, 0, 0, 0, 0, 0, 3, 64
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/msungstdlight.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 0, 3, 39
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/stsongstdlight.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 1, 3, 40
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/symbol.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 1, 1, 33
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/times.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/timesb.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/timesbi.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/timesi.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/uni2cid_ac15.php", "PHP", 23610, 0, 0, 0, 0, 0, 0, 0, 3, 1, 23614
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/uni2cid_ag15.php", "PHP", 30212, 0, 0, 0, 0, 0, 0, 0, 3, 8, 30223
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/uni2cid_aj16.php", "PHP", 15702, 0, 0, 0, 0, 0, 0, 0, 3, 1, 15706
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/uni2cid_ak12.php", "PHP", 17489, 0, 0, 0, 0, 0, 0, 0, 3, 39, 17531
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/utils/makeallttffonts.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 55, 5, 72
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/utils/makefont.php", "PHP", 500, 0, 0, 0, 0, 0, 0, 0, 97, 14, 611
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/zapfdingbats.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 1, 1, 33
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/fonts/zarbold.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 0, 4, 1, 48
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/htmlcolors.php", "PHP", 154, 0, 0, 0, 0, 0, 0, 0, 53, 4, 211
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/qrcode.php", "PHP", 1688, 0, 0, 0, 0, 0, 0, 0, 976, 212, 2876
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/tcpdf.php", "PHP", 13350, 0, 0, 0, 0, 0, 0, 0, 5828, 641, 19819
"/var/www/html/sag/encuestas/vendor/pdf/_tcpdf_5.0.002/unicode_data.php", "PHP", 18244, 0, 0, 0, 0, 0, 0, 0, 105, 12, 18361
"/var/www/html/sag/encuestas/vendor/pdf/font/courier.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/var/www/html/sag/encuestas/vendor/pdf/font/courierb.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/var/www/html/sag/encuestas/vendor/pdf/font/courierbi.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/var/www/html/sag/encuestas/vendor/pdf/font/courieri.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/var/www/html/sag/encuestas/vendor/pdf/font/helvetica.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/var/www/html/sag/encuestas/vendor/pdf/font/helveticab.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
